uuid,Void/Retire,Fully specified name:en,Short name:en,Fully specified name:fr,Short name:fr,Description:en,Data class,Data type,Answers,Members,Mappings|SAME-AS|PIH,Mappings|NARROWER-THAN|PIH,Mappings|SAME-AS|CBS,Mappings|SAME-AS|CIEL,Mappings|NARROWER-THAN|CIEL,Mappings|NARROWER-THAN|Rwanda HMIS Report 2012 01 20,Mappings|NARROWER-THAN|RWCS,Mappings|SAME-AS|RxNORM,Mappings|NARROWER-THAN|RxNORM,Mappings|SAME-AS|SNOMED CT,Mappings|NARROWER-THAN|SNOMED CT,Mappings|NARROWER-THAN|RSMS,Mappings|SAME-AS|ICPC-2,Mappings|SAME-AS|ICD-10,Mappings|NARROWER-THAN|ICD-10,Mappings|BROADER-THAN|ICD-10,Absolute high,Critical high,Normal high,Absolute low,Normal low,Units,Allow decimals,Complex data handler
5e626c17-2393-11ed-86fe-3acf1f83574b,,Advising about engaging in informal education - STC.PN.ZZ,,,,,ICHI,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,
5e22196d-2393-11ed-86fe-3acf1f83574b,,Advising about engaging in informal social relationships - SSG.PN.ZZ,,,,,ICHI,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,
5dd4dcd6-2393-11ed-86fe-3acf1f83574b,,"Advising about engaging in interactions and interpersonal relationships, unspecified - SR1.PN.ZZ",,,,,ICHI,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,
5e3f4829-2393-11ed-86fe-3acf1f83574b,,Advising about engaging in intimate relationships - SSM.PN.ZZ,,,,,ICHI,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,
5e4d44c9-2393-11ed-86fe-3acf1f83574b,,"Advising about engaging in major life areas, unspecified - ST1.PN.ZZ",,,,,ICHI,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,
5eb727fc-2393-11ed-86fe-3acf1f83574b,,Advising about engaging in non-remunerative employment - SUJ.PN.ZZ,,,,,ICHI,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,
5e05e0f4-2393-11ed-86fe-3acf1f83574b,,"Advising about engaging in particular interpersonal relationship, not elsewhere classified - SS2.PN.ZZ",,,,,ICHI,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,
5f23ef31-2393-11ed-86fe-3acf1f83574b,,Advising about engaging in political life and citizenship - SXL.PN.ZZ,,,,,ICHI,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,
5e6e0690-2393-11ed-86fe-3acf1f83574b,,Advising about engaging in preschool education - STD.PN.ZZ,,,,,ICHI,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,
5effbee9-2393-11ed-86fe-3acf1f83574b,,Advising about engaging in recreation and leisure - SXC.PN.ZZ,,,,,ICHI,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,
5f115c39-2393-11ed-86fe-3acf1f83574b,,Advising about engaging in religion and spirituality - SXH.PN.ZZ,,,,,ICHI,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,
5eb10c5a-2393-11ed-86fe-3acf1f83574b,,Advising about engaging in remunerative employment - SUG.PN.ZZ,,,,,ICHI,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,
5e777722-2393-11ed-86fe-3acf1f83574b,,Advising about engaging in school education - STE.PN.ZZ,,,,,ICHI,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,
5e851b92-2393-11ed-86fe-3acf1f83574b,,Advising about engaging in vocational training - STF.PN.ZZ,,,,,ICHI,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,
5e9d0c62-2393-11ed-86fe-3acf1f83574b,,"Advising about engaging in work and employment, not elsewhere classified - SU2.PN.ZZ",,,,,ICHI,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,
5f1d4564-2393-11ed-86fe-3acf1f83574b,,Advising about enjoying in human rights - SXK.PN.ZZ,,,,,ICHI,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,
29b6cb6f-2393-11ed-86fe-3acf1f83574b,,Advising about exercise tolerance functions - HTM.PN.ZZ,,,,,ICHI,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,
2265b884-2393-11ed-86fe-3acf1f83574b,,Advising about experience of self and time functions - AUL.PN.ZZ,,,,,ICHI,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,
6528f5d1-2393-11ed-86fe-3acf1f83574b,,Advising about family and partner violence behaviours - VBB.PN.ZZ,,,,,ICHI,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,
5c626cff-2393-11ed-86fe-3acf1f83574b,,Advising about fine hand use - SIG.PN.ZZ,,,,,ICHI,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,
30253601-2393-11ed-86fe-3acf1f83574b,,Advising about fluency and rhythm of speech functions - JUF.PN.ZZ,,,,,ICHI,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,
526d698f-2393-11ed-86fe-3acf1f83574b,,Advising about focusing attention - SCA.PN.ZZ,,,,,ICHI,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,
294b7e48-2393-11ed-86fe-3acf1f83574b,,"Advising about functions of the cardiovascular system, not elsewhere classified - HT2.PN.ZZ",,,,,ICHI,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,
34847026-2393-11ed-86fe-3acf1f83574b,,"Advising about functions of the digestive system, not elsewhere classified - KT2.PN.ZZ",,,,,ICHI,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,
25ff3bb7-2393-11ed-86fe-3acf1f83574b,,Advising about functions of the haematological system - DTA.PN.ZZ,,,,,ICHI,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,
260e5acf-2393-11ed-86fe-3acf1f83574b,,Advising about functions of the immunological system - DTB.PN.ZZ,,,,,ICHI,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,
2fa3b3af-2393-11ed-86fe-3acf1f83574b,,"Advising about functions of the respiratory system, not elsewhere classified - JT2.PN.ZZ",,,,,ICHI,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,
4e8e7120-2393-11ed-86fe-3acf1f83574b,,Advising about functions related to childbirth - NUG.PN.ZZ,,,,,ICHI,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,
4e7efbfd-2393-11ed-86fe-3acf1f83574b,,Advising about functions related to fertility - NUD.PN.ZZ,,,,,ICHI,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,
34e625da-2393-11ed-86fe-3acf1f83574b,,Advising about functions related to weight management - KTN.PN.ZZ,,,,,ICHI,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,
64c6c6c0-2393-11ed-86fe-3acf1f83574b,,Advising about gambling behaviours - VAE.PN.ZZ,,,,,ICHI,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,
26e4690d-2393-11ed-86fe-3acf1f83574b,,Advising about general metabolic functions - ETB.PN.ZZ,,,,,ICHI,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,
60ffda7e-2393-11ed-86fe-3acf1f83574b,,"Advising about general social support services, systems and policies - UEO.PN.ZZ",,,,,ICHI,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,
21288fa0-2393-11ed-86fe-3acf1f83574b,,"Advising about global mental functions, not elsewhere classified - AT2.PN.ZZ",,,,,ICHI,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,
21648b98-2393-11ed-86fe-3acf1f83574b,,Advising about global psychosocial functions - ATF.PN.ZZ,,,,,ICHI,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,
5c89cd8d-2393-11ed-86fe-3acf1f83574b,,Advising about going up and down stairs - SJB.PN.ZZ,,,,,ICHI,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,
5c6b335b-2393-11ed-86fe-3acf1f83574b,,Advising about hand and arm use - SIJ.PN.ZZ,,,,,ICHI,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,
52ba85fd-2393-11ed-86fe-3acf1f83574b,,"Advising about handling general tasks and demands, unspecified - SD1.PN.ZZ",,,,,ICHI,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,
52e4bca1-2393-11ed-86fe-3acf1f83574b,,Advising about handling stress and other psychological demands - SDJ.PN.ZZ,,,,,ICHI,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,
5bed8f91-2393-11ed-86fe-3acf1f83574b,,Advising about having a conversation - SGA.PN.ZZ,,,,,ICHI,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,
5bf86975-2393-11ed-86fe-3acf1f83574b,,Advising about having a discussion - SGD.PN.ZZ,,,,,ICHI,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,
65b23fc8-2393-11ed-86fe-3acf1f83574b,,"Advising about health service-related behaviours, unspecified - VD1.PN.ZZ",,,,,ICHI,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,
61036f99-2393-11ed-86fe-3acf1f83574b,,"Advising about health services, systems and policies - UEP.PN.ZZ",,,,,ICHI,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,
246cfc0e-2393-11ed-86fe-3acf1f83574b,,Advising about hearing functions - CTB.PN.ZZ,,,,,ICHI,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,
223b6643-2393-11ed-86fe-3acf1f83574b,,Advising about higher-level cognitive functions - AUH.PN.ZZ,,,,,ICHI,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,
60e02fdc-2393-11ed-86fe-3acf1f83574b,,"Advising about housing services, systems and policies - UEE.PN.ZZ",,,,,ICHI,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,
668cd67b-2393-11ed-86fe-3acf1f83574b,,Advising about hygiene behaviours - VED.PN.ZZ,,,,,ICHI,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,
6488048c-2393-11ed-86fe-3acf1f83574b,,Advising about illicit drug use behaviours - VAC.PN.ZZ,,,,,ICHI,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,
65cb35b1-2393-11ed-86fe-3acf1f83574b,,Advising about immunisation behaviours - VDA.PN.ZZ,,,,,ICHI,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,
60bc75b9-2393-11ed-86fe-3acf1f83574b,,"Advising about individual attitudes of acquaintances, peers, colleagues, neighbours and community members - UDE.PN.ZZ",,,,,ICHI,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,
60b52fb8-2393-11ed-86fe-3acf1f83574b,,Advising about individual attitudes of extended family members - UDC.PN.ZZ,,,,,ICHI,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,
60b8aef2-2393-11ed-86fe-3acf1f83574b,,Advising about individual attitudes of friends - UDD.PN.ZZ,,,,,ICHI,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,
60b106ed-2393-11ed-86fe-3acf1f83574b,,Advising about individual attitudes of immediate family members - UDB.PN.ZZ,,,,,ICHI,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,
60318c91-2393-11ed-86fe-3acf1f83574b,,Advising about indoor air quality - UBL.PN.ZZ,,,,,ICHI,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,
3490a328-2393-11ed-86fe-3acf1f83574b,,Advising about ingestion functions - KTB.PN.ZZ,,,,,ICHI,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,
2158bcae-2393-11ed-86fe-3acf1f83574b,,Advising about intellectual functions - ATE.PN.ZZ,,,,,ICHI,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,
4581d095-2393-11ed-86fe-3acf1f83574b,,Advising about joint mobility - MTB.PN.ZZ,,,,,ICHI,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,
61165391-2393-11ed-86fe-3acf1f83574b,,"Advising about labour and employment services, systems and policies - UER.PN.ZZ",,,,,ICHI,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,
4e946c4e-2393-11ed-86fe-3acf1f83574b,,Advising about lactation - NUH.PN.ZZ,,,,,ICHI,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,
4fc96dc0-2393-11ed-86fe-3acf1f83574b,,"Advising about learning and applying knowledge, unspecified - SA1.PN.ZZ",,,,,ICHI,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,
507183d0-2393-11ed-86fe-3acf1f83574b,,Advising about learning to calculate - SBN.PN.ZZ,,,,,ICHI,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,
505518ca-2393-11ed-86fe-3acf1f83574b,,Advising about learning to read - SBI.PN.ZZ,,,,,ICHI,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,
5061b467-2393-11ed-86fe-3acf1f83574b,,Advising about learning to write - SBL.PN.ZZ,,,,,ICHI,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,
65f7f4ae-2393-11ed-86fe-3acf1f83574b,,"Advising about lifestyle behaviours, unspecified - VE1.PN.ZZ",,,,,ICHI,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,
5c517141-2393-11ed-86fe-3acf1f83574b,,Advising about lifting and carrying - SIA.PN.ZZ,,,,,ICHI,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,
4ffb3832-2393-11ed-86fe-3acf1f83574b,,Advising about listening - SAD.PN.ZZ,,,,,ICHI,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,
5d2d9edf-2393-11ed-86fe-3acf1f83574b,,Advising about looking after one's health - SMH.PN.ZZ,,,,,ICHI,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,
5c35d234-2393-11ed-86fe-3acf1f83574b,,Advising about maintaining body position - SHD.PN.ZZ,,,,,ICHI,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,
5f76e26c-2393-11ed-86fe-3acf1f83574b,,Advising about medications - UAC.PN.ZZ,,,,,ICHI,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,
21aa0125-2393-11ed-86fe-3acf1f83574b,,Advising about memory - AUB.PN.ZZ,,,,,ICHI,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,
22472da4-2393-11ed-86fe-3acf1f83574b,,Advising about mental functions of language - AUI.PN.ZZ,,,,,ICHI,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,
2258eb1a-2393-11ed-86fe-3acf1f83574b,,Advising about mental functions of sequencing complex movements - AUK.PN.ZZ,,,,,ICHI,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,
211bdbe6-2393-11ed-86fe-3acf1f83574b,,"Advising about mental functions, unspecified - AS1.PN.ZZ",,,,,ICHI,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,
5c0c1bda-2393-11ed-86fe-3acf1f83574b,,"Advising about mobility, unspecified - SH1.PN.ZZ",,,,,ICHI,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,
45a697f8-2393-11ed-86fe-3acf1f83574b,,"Advising about movement function, not elsewhere classified - MV2.PN.ZZ",,,,,ICHI,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,
5c9afea5-2393-11ed-86fe-3acf1f83574b,,Advising about moving around in different locations - SJG.PN.ZZ,,,,,ICHI,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,
5ca422d9-2393-11ed-86fe-3acf1f83574b,,Advising about moving around using equipment - SJJ.PN.ZZ,,,,,ICHI,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,
5cac02b2-2393-11ed-86fe-3acf1f83574b,,"Advising about moving around using transportation, not elsewhere classified - SK2.PN.ZZ",,,,,ICHI,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,
5c949127-2393-11ed-86fe-3acf1f83574b,,"Advising about moving around, crawling, climbing, running, jumping, swimming - SJD.PN.ZZ",,,,,ICHI,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,
66a38b8a-2393-11ed-86fe-3acf1f83574b,,Advising about oral hygiene behaviours - VEE.PN.ZZ,,,,,ICHI,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,
214d8b92-2393-11ed-86fe-3acf1f83574b,,Advising about orientation functions - ATD.PN.ZZ,,,,,ICHI,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,
67704b34-2393-11ed-86fe-3acf1f83574b,,"Advising about other health-related behaviours, not elsewhere classified - VFX.PN.ZZ",,,,,ICHI,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,
60e5a05f-2393-11ed-86fe-3acf1f83574b,,"Advising about other utilities services, systems and policies, not elsewhere classified - UEF.PN.ZZ",,,,,ICHI,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,
22c68ebf-2393-11ed-86fe-3acf1f83574b,,Advising about pain - AXA.PN.ZZ,,,,,ICHI,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,
6708ee3e-2393-11ed-86fe-3acf1f83574b,,Advising about parenting behaviours - VEJ.PN.ZZ,,,,,ICHI,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,
22237e44-2393-11ed-86fe-3acf1f83574b,,Advising about perceptual function - AUE.PN.ZZ,,,,,ICHI,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,
64a6ea29-2393-11ed-86fe-3acf1f83574b,,Advising about pharmaceutical use behaviours - VAD.PN.ZZ,,,,,ICHI,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,
665bfe58-2393-11ed-86fe-3acf1f83574b,,Advising about physical activity behaviours - VEB.PN.ZZ,,,,,ICHI,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,
5d89693f-2393-11ed-86fe-3acf1f83574b,,Advising about preparing meals - SOA.PN.ZZ,,,,,ICHI,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,
52a47b5e-2393-11ed-86fe-3acf1f83574b,,Advising about problem solving - SCJ.PN.ZZ,,,,,ICHI,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,
5bb0303d-2393-11ed-86fe-3acf1f83574b,,"Advising about producing communication, not elsewhere classified - SF2.PN.ZZ",,,,,ICHI,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,
5bdb7747-2393-11ed-86fe-3acf1f83574b,,Advising about producing messages in sign languages - SFJ.PN.ZZ,,,,,ICHI,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,
5bcd54b8-2393-11ed-86fe-3acf1f83574b,,Advising about producing nonverbal messages - SFD.PN.ZZ,,,,,ICHI,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,
5fa03db9-2393-11ed-86fe-3acf1f83574b,,Advising about products and technology for communication - UAF.PN.ZZ,,,,,ICHI,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,
5fcb26de-2393-11ed-86fe-3acf1f83574b,,"Advising about products and technology for culture, recreation and sport - UAI.PN.ZZ",,,,,ICHI,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,
5faed807-2393-11ed-86fe-3acf1f83574b,,Advising about products and technology for education - UAG.PN.ZZ,,,,,ICHI,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,
5fbdc109-2393-11ed-86fe-3acf1f83574b,,Advising about products and technology for employment - UAH.PN.ZZ,,,,,ICHI,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,
5f9367c5-2393-11ed-86fe-3acf1f83574b,,Advising about products and technology for personal indoor and outdoor mobility and transportation - UAE.PN.ZZ,,,,,ICHI,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,
5f85bdec-2393-11ed-86fe-3acf1f83574b,,Advising about products and technology for personal use in daily living - UAD.PN.ZZ,,,,,ICHI,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,
5fd8598f-2393-11ed-86fe-3acf1f83574b,,Advising about products and technology for the practice of religion and spirituality - UAJ.PN.ZZ,,,,,ICHI,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,
5f350c65-2393-11ed-86fe-3acf1f83574b,,"Advising about products and technology, unspecified - UA1.PN.ZZ",,,,,ICHI,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,
2205d339-2393-11ed-86fe-3acf1f83574b,,Advising about psychomotor functions - AUC.PN.ZZ,,,,,ICHI,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,
4fdfdaa2-2393-11ed-86fe-3acf1f83574b,,"Advising about purposeful sensory experiences, not elsewhere classified - SA2.PN.ZZ",,,,,ICHI,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,
527f1b38-2393-11ed-86fe-3acf1f83574b,,Advising about reading - SCF.PN.ZZ,,,,,ICHI,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,
5b7f17f9-2393-11ed-86fe-3acf1f83574b,,"Advising about receiving communication, not elsewhere classified - SE2.PN.ZZ",,,,,ICHI,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,
5b979c8a-2393-11ed-86fe-3acf1f83574b,,Advising about receiving nonverbal messages - SED.PN.ZZ,,,,,ICHI,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,
5ba06a87-2393-11ed-86fe-3acf1f83574b,,Advising about receiving sign language messages - SEG.PN.ZZ,,,,,ICHI,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,
5b912c9f-2393-11ed-86fe-3acf1f83574b,,Advising about receiving spoken messages - SEA.PN.ZZ,,,,,ICHI,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,
5ba7d943-2393-11ed-86fe-3acf1f83574b,,Advising about receiving written messages - SEJ.PN.ZZ,,,,,ICHI,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,
503d42f5-2393-11ed-86fe-3acf1f83574b,,Advising about rehearsing - SBF.PN.ZZ,,,,,ICHI,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,
5e10f44f-2393-11ed-86fe-3acf1f83574b,,Advising about relating with strangers - SSA.PN.ZZ,,,,,ICHI,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,
2fb2dc84-2393-11ed-86fe-3acf1f83574b,,Advising about respiration function - JTB.PN.ZZ,,,,,ICHI,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,
656daaf9-2393-11ed-86fe-3acf1f83574b,,Advising about road safety behaviours - VCA.PN.ZZ,,,,,ICHI,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,
655a6af1-2393-11ed-86fe-3acf1f83574b,,"Advising about safety-related behaviours, unspecified - VC1.PN.ZZ",,,,,ICHI,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,
65d9fea4-2393-11ed-86fe-3acf1f83574b,,Advising about screening behaviours - VDB.PN.ZZ,,,,,ICHI,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,
23d21a38-2393-11ed-86fe-3acf1f83574b,,Advising about seeing functions - BTB.PN.ZZ,,,,,ICHI,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,
5cd44a0d-2393-11ed-86fe-3acf1f83574b,,"Advising about self care, unspecified - SM1.PN.ZZ",,,,,ICHI,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,
4e97d692-2393-11ed-86fe-3acf1f83574b,,Advising about sensations associated with genital and reproductive functions - NUK.PN.ZZ,,,,,ICHI,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,
34ec7236-2393-11ed-86fe-3acf1f83574b,,Advising about sensations associated with the digestive functions - KTQ.PN.ZZ,,,,,ICHI,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,
60c495fc-2393-11ed-86fe-3acf1f83574b,,"Advising about services, systems and policies, unspecified - UE1.PN.ZZ",,,,,ICHI,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,
66b6ecf1-2393-11ed-86fe-3acf1f83574b,,Advising about sexual behaviours - VEF.PN.ZZ,,,,,ICHI,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,
4e743335-2393-11ed-86fe-3acf1f83574b,,Advising about sexual functions - NUA.PN.ZZ,,,,,ICHI,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,
218a36df-2393-11ed-86fe-3acf1f83574b,,Advising about sleep functions - ATK.PN.ZZ,,,,,ICHI,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,
6720a62c-2393-11ed-86fe-3acf1f83574b,,Advising about social behaviours - VEK.PN.ZZ,,,,,ICHI,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,
60fbe578-2393-11ed-86fe-3acf1f83574b,,"Advising about social security services, systems and policies - UEN.PN.ZZ",,,,,ICHI,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,
5bbb17fb-2393-11ed-86fe-3acf1f83574b,,Advising about speaking - SFA.PN.ZZ,,,,,ICHI,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,
219587c6-2393-11ed-86fe-3acf1f83574b,,"Advising about specific mental functions, not elsewhere classified - AU2.PN.ZZ",,,,,ICHI,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,
2fe432a1-2393-11ed-86fe-3acf1f83574b,,Advising about speech functions - JUC.PN.ZZ,,,,,ICHI,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,
6422334a-2393-11ed-86fe-3acf1f83574b,,"Advising about substance-related and addictive behaviours, unspecified - VA1.PN.ZZ",,,,,ICHI,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,
60930c1c-2393-11ed-86fe-3acf1f83574b,,"Advising about support and relationships, unspecified - UC1.PN.ZZ",,,,,ICHI,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,
60a18540-2393-11ed-86fe-3acf1f83574b,,"Advising about support from acquaintances, peers, colleagues, neighbours and community members - UCE.PN.ZZ",,,,,ICHI,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,
609af963-2393-11ed-86fe-3acf1f83574b,,Advising about support from extended family - UCC.PN.ZZ,,,,,ICHI,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,
609e7a05-2393-11ed-86fe-3acf1f83574b,,Advising about support from friends - UCD.PN.ZZ,,,,,ICHI,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,
60984cee-2393-11ed-86fe-3acf1f83574b,,Advising about support from immediate family - UCB.PN.ZZ,,,,,ICHI,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,
21712c22-2393-11ed-86fe-3acf1f83574b,,Advising about temperament and personality - ATH.PN.ZZ,,,,,ICHI,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,
222f6730-2393-11ed-86fe-3acf1f83574b,,Advising about thought function - AUF.PN.ZZ,,,,,ICHI,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,
6464362a-2393-11ed-86fe-3acf1f83574b,,Advising about tobacco use behaviours - VAB.PN.ZZ,,,,,ICHI,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,
5cfd8fe1-2393-11ed-86fe-3acf1f83574b,,Advising about toileting - SMD.PN.ZZ,,,,,ICHI,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,
22b5da20-2393-11ed-86fe-3acf1f83574b,,Advising about touch functions - AVD.PN.ZZ,,,,,ICHI,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,
5c3d7e46-2393-11ed-86fe-3acf1f83574b,,Advising about transferring oneself - SHG.PN.ZZ,,,,,ICHI,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,
66d35560-2393-11ed-86fe-3acf1f83574b,,Advising about ultraviolet radiation exposure behaviours - VEG.PN.ZZ,,,,,ICHI,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,
52ce6749-2393-11ed-86fe-3acf1f83574b,,Advising about undertaking tasks - SDA.PN.ZZ,,,,,ICHI,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,
4e5fd190-2393-11ed-86fe-3acf1f83574b,,"Advising about urinary functions, not elsewhere classified - NT2.PN.ZZ",,,,,ICHI,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,
4e6cd117-2393-11ed-86fe-3acf1f83574b,,Advising about urination functions - NTD.PN.ZZ,,,,,ICHI,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,
5c02cf37-2393-11ed-86fe-3acf1f83574b,,Advising about using communication devices and techniques - SGG.PN.ZZ,,,,,ICHI,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,
5cb3798e-2393-11ed-86fe-3acf1f83574b,,Advising about using transportation - SKA.PN.ZZ,,,,,ICHI,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,
