uuid,Void/Retire,Fully specified name:en,Short name:en,Description:en,Data class,Data type,Answers,Members,Mappings|SAME-AS|PIH,Mappings|NARROWER-THAN|PIH,Mappings|SAME-AS|CBS,Mappings|SAME-AS|CIEL,Mappings|NARROWER-THAN|CIEL,Mappings|NARROWER-THAN|Rwanda HMIS Report 2012 01 20,Mappings|NARROWER-THAN|RWCS,Mappings|SAME-AS|RxNORM,Mappings|NARROWER-THAN|RxNORM,Mappings|SAME-AS|SNOMED CT,Mappings|NARROWER-THAN|SNOMED CT,Mappings|NARROWER-THAN|RSMS,Mappings|SAME-AS|ICPC-2,Mappings|SAME-AS|ICD-10,Mappings|NARROWER-THAN|ICD-10,Mappings|BROADER-THAN|ICD-10,Absolute high,Critical high,Normal high,Absolute low,Normal low,Units,Allow decimals,Complex data handler
55797c6f-3fb6-49d8-be8f-9ccfa2011b41,,Immunoglobuline antirabique,,,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
5e29bced-f9df-4741-b6f8-85c70d182fae,,Antirougeoleux,,,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
eb4c3066-ac36-4ffa-8ce2-917ba19650b0,,Suxamethonium,,,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
d4c8d1f5-1644-4322-9d2a-205b3868445d,,Acide valproïque,,,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
57aafc32-7da5-4a25-bdc8-6c440606a6bf,,ZINC OXYDE,,ZINC OXYDE,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
6cb8e0e1-ef34-44ff-8602-a4947afe7a5b,,Diacétate d’aluminium,,,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
4c631223-70a5-43e6-b294-9ca32aa7d72d,,Tuberculine,,,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
950626da-f3b8-4225-909c-d2bc9c0795af,,Iohexol,,,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
d0b2a860-57d6-463c-bb36-2d627b4a0f80,,Vaccin antipoliomyélitique,,,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
4ac4770b-17f8-4501-a422-a2d6ee01ce67,,Gluconate de Calcium,,,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
62a9b769-ce0f-40ff-8de5-d1d572531659,,Chlorure de potassium,,,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
ecc5280d-c5d2-4639-be72-c33a37811cc9,,Chlorure de calcium,,,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
7d3aa85a-831a-4699-86c4-e1d03af66f05,,Acide ascorbique,,,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
15fd7722-89ac-40c0-b0e4-025881b6443e,,Ready-To-Use-Therapeutic Food(RUTF),,Ready-To-Use-Therapeutic Food(RUTF),Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
0f30f9ec-5b80-4fa0-8c9d-e589c143af99,,"Association d’un anesthésique local, d’un Astringent et d’un antiinflammatoire",,,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
4db0ef75-e503-41bb-8140-c521bf84ef00,,Claritromycine,,,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
0894e861-e7ac-4ab3-9bf4-3786f89d8c42,,Cefazoline ,,,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
00e6e5cf-70e2-4302-b54a-b763ad653b2b,,Ethinylestradiol + gestodène,,,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
f6d97de6-432f-4188-bc85-191c722341ae,,Ether p-méthonyl phenylpolyoxyéthylène,,,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
2cef92c7-36ed-4b95-8678-c17cca2dd593,,Bi phasique,,,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
8c9e3349-3e5b-46f0-829c-640515c5d95e,,Tri phasique,,,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
a7367d79-a523-44ba-9663-68ed4b2143ea,,Acide para amino salicylique,,,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
266ce144-27fa-4d87-81b2-5aa2dc6a9052,,Clarythromycine,,,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
dc8c38db-30bb-4c37-bc44-a49a7f635339,,Amphotéricine B,,,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
0732dddc-4716-4a39-8134-fe1e5314d874,,Aciclovir,,,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
ffff518b-7092-4f67-88b5-51ac7bae1893,,Acide folique,,,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
90b16ed5-e489-40e6-81d3-05978e70459b,,Doxorubicine,,,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
85d54213-c0ef-49b4-8cd3-24d5498bb4b8,,Méthotrexate,,Méthotrexate,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
6a5b4df7-579f-49f6-940c-ff08994c55cb,,Vincristine,,,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
77150e4f-1d88-420f-bf14-456a81638018,,Mercaptopurine,,,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
36a465da-88bf-4291-99b5-f6cf616f79bc,,Hydroxyurea,,,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
da1fdb50-eb3f-40ba-ac6a-7f900959b049,,Hydrocortizone,,,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
82ccad47-863f-4859-abfb-7819907ca2ae,,Interferons α-2a,,,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
d293b6bd-dc6a-4bfc-8d29-a2413a7a78bc,,Interferons α-2b,,,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
acb508cb-56b2-4032-bedf-fc0bacad8c47,,Hydroxycobalamine,,,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
bf5094c9-30ec-4077-a590-eab56d50051e,,Sel ferreux,,,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
02bf275a-90c3-4944-ae2d-516e5e4f8e03,,Sel ferreux + acide folique,,,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
55796613-5d60-461a-8fef-7d25c46407f7,,Vecuronium bromure,,,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
4eb42121-73c2-419d-ad02-274d5b32cdde,,Sulfate de magnésium,,,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
71ca6bea-547f-499a-ac3d-c665abe7033e,,Benzylpénicilline,,,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
98d18ec1-32ea-418e-8726-19098584d472,,Acide nalidixique,,,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
0b095125-0393-4acd-8d0d-ba9a9a5e47db,,Diclofenac Sodique,,,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
84771532-25cc-49ce-ba85-92d1b1a88d02,,Benzathine benzylpénicilline,,,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
b9123e9d-5ea4-4e90-bee2-9d61f67a03bd,,Atropine,,,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
345507fc-8836-4504-a8f2-156f6d4fd5e5,,AMPICILLINE ET CLOXACILLINE,,,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
642984c0-ea79-4d1e-b98e-e3ed8ac92c4f,,LIDOCAÏNE ET HYDROCORTISONE V3,,,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
beb993f1-e890-4bc6-93bc-1b5c97c02045,,VACCINATION DE DIPTHÉRIE TÉTANOS ET COQUELUCHE,,,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
9db800bf-2200-4b53-8142-66e6ecd8e9ed,,ZYNCET,,,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
0fcdb9fa-7605-4d39-924b-7292fa60c147,,LASIX v2,,LASIX,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
a6a3f845-6728-457a-9ec4-7fa46b11cdf6,,LARGACTIL v2,,LARGACTIL,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
38066de8-9f70-4567-a5ff-cfc0d6b6de7a,,Glucose v2,,Glucose,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
c52a4fb1-4d1a-4f8d-95b6-4a24387aaf2a,,ABACAVIR AND LAMIVUDINE,ABC+3TC,Antiretroviral,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
49feb4c1-7364-4b9d-9739-236259d4cec4,,Intravenus Antibiotics,,Intravenus Antibiotics,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
14a3280c-dcd0-476f-bed9-4e896c7ae82c,,Intravenus Anti-hypertensives,,Intravenus Anti-hypertensives,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
7036d0d1-e36a-48fb-9d82-fff11aa98782,,Benzylpénicilline procaïne forte,,Benzylpénicilline procaïne forte,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
1243dfce-6019-4208-9de4-a3d866f703f9,,Acide salicylique,,Acide salicylique,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
418669bc-cd2b-442d-a18a-3214235656bf,,ABUFENE,,ABUFENE,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
aa0cdc8a-0b2a-46f7-b009-a23a99fc692e,,ACETEST,,ACETEST,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
28f6c6ff-3084-4bff-a8e4-b0c8af99d94c,,FOLINIC ACID,,FOLINIC ACID,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
a7791920-059e-40cf-9b86-17f1545aeaa5,,TRANEXAMIC  ACID,,TRANEXAMIC  ACID,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
6e5a8459-fda1-4a5b-8277-fb26bcede5b0,,ACITETRINE,,ACITETRINE,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
841e0292-9810-47bb-8057-01ef215b7b42,,ACTIMAG,,ACTIMAG,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
2ce63408-9a19-4d4d-bf8a-f7b3f599b048,,ACTRAPID,,ACTRAPID,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
e9273d28-63f0-438f-84e0-079eca9cb7e5,,ADAPALENE,,ADAPALENE,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
97754278-b7eb-4fa5-b09a-0bff5a9f529c,,ADIAZINE,,ADIAZINE,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
f1c0b9d0-87e1-4b51-83c3-c400f10084d7,,ADRIAMICINE,,ADRIAMICINE,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
4a7e59f4-da5b-400a-9eee-57b0e0b5bf23,,ADVANTAN,,ADVANTAN,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
c35de29f-d020-4f4e-a05f-4b1261cbae57,,AERIUS,,AERIUS,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
9f949900-ad85-4c9d-8a1f-6912bcf80f2a,,AETOXYSCLEROL,,AETOXYSCLEROL,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
cd207a21-7035-47a6-a680-9f0f75f86269,,AGYRAX,,AGYRAX,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
957265ed-c59e-4619-808f-1524a5c9d6c0,,AKINETON,,AKINETON,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
b3c6046c-3746-4414-a3d4-e12cae3f9811,,ALBUMINE,,ALBUMINE,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
f90e202f-02db-4106-89b5-a3b7e1384b82,,BORIC ALCOHOL,,BORIC ALCOHOL,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
a28db412-bb99-4a48-95ac-f579c8081463,,ALCOHOL DESINFECTANT,,ALCOHOL DESINFECTANT,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
66bed192-fe51-4348-8ac7-f7fcc1bdcdcd,,ALCOHOL IODINE,,ALCOHOL IODINE,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
edbd0151-81ba-4a2d-9194-5187c3503b31,,ALDACTAZINE,,ALDACTAZINE,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
c892e042-55db-4030-986d-61f69e9e6be7,,ALGESAL,,ALGESAL,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
abae603e-3df6-4a75-ad42-a276126747b9,,ALGIPAN,,ALGIPAN,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
e257fec2-3f36-4432-b426-5b6702f675fd,,ALMINIUM + MAGNESIUM HYDROXYDE,,ALMINIUM + MAGNESIUM HYDROXYDE,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
25926cf7-cf02-4a34-8c88-48b76a48c556,,ALMIDE,,ALMIDE,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
d0b5e98a-f98b-494d-a5f9-9b7b9b5397e7,,ALOPATE ointment,,ALOPATE (PATE A L'EAU) ointment,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
0536e499-ffd7-438f-8f54-cd03d8f1064b,,ALVITYL,,ALVITYL,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
c2bd2be1-e902-43b4-8a74-ca762a8f8fae,,AMAREL,,AMAREL,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
74a51f5f-e114-4367-bff6-75dbb6820d5e,,AMARYL,,AMARYL,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
4578409c-5901-475c-94f8-46706588b1b0,,AMIKACIN INTRAVENOUS,,AMIKACIN INTRAVENOUS,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
a0851cf9-595d-4a45-9518-608409b39498,,ANAFRANIL,,ANAFRANIL,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
67dd66b0-b8e4-4f9c-a548-2fec3d9d159b,,ANDROCUR,,ANDROCUR,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
af06afa6-f1e4-4602-8bfb-c9c690410ad2,,ANTABUSE,,ANTABUSE,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
089a046b-e7dc-47ed-8483-d39782c4e08c,,ANTIGRIPPINE,,ANTIGRIPPINE,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
e13a706b-920a-4e00-bb0f-ab768ade4e63,,ANTI HAEMORRHOID,,ANTI - HAEMORRHOID,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
f006f508-ebe2-46d1-ac32-0aae6d77e531,,APRANAX,,APRANAX,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
01e2324b-1ed4-47eb-9b62-98c435848dce,,AQUAEOUS,,AQUAEOUS,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
6e246398-6950-4a47-b737-2fb6bec56d0e,,ARCALION,,ARCALION,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
539c684e-f152-4e56-9c0b-8399659c665b,,ARGYROL,,ARGYROL,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
af31a1d1-1580-4932-a7d9-8a9e91eb7cf1,,ARGYROEPHEDRINE,,ARGYROEPHEDRINE,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
a394f802-9f4b-4818-b93c-2504e909765a,,ASCABIOL,,ASCABIOL,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
771524de-aeb1-46ed-8a6a-c817818fcc59,,L-ASPARAGINASE,,L- ASPARAGINASE,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
1d5b6c2f-4a81-4dcb-b034-4df5f6ca9d3f,,ASPEGIC,,ASPEGIC,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
f42234df-5b38-4459-ae51-33d4b135f69a,,ASTREPTINE,,ASTREPTINE,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
47b62b97-cbf9-4185-a3d6-0e788c3ed4a1,,ATARAX,,ATARAX,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
5e0f1517-6e28-4dbe-86f2-fdc4c5ac5820,,ATORVASTATIN,,ATORVASTATIN,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
a1bad756-25fd-4b21-8f66-22576bcd1068,,ATRICAN,,ATRICAN,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
92407202-c08f-47c6-92a0-a47d258e50be,,AVAMYS,,AVAMYS,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
c2a06ed3-4a9b-4b7c-aa52-51796f282aa1,,AVODART,,AVODART,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
462634db-b3f0-442d-a3a3-0bd6f7035df7,,AZANTAC,,AZANTAC,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
798667e0-eb26-4dd9-8f2f-c4b44ff782ea,,AZATHIOPRINE,,AZATHIOPRINE,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
b4eb59d7-c127-455f-886f-f2ba3ed0d69f,,BABY HALER,,BABY HALER,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
4d232063-9f74-4556-b007-7195c0b32b3e,,BACICOLINE,,BACICOLINE,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
a1af2c65-bfba-4692-9681-c725eb2e6569,,BACLOFENE,,BACLOFENE,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
de00b7a8-0106-4ad1-afe0-e090fea9c9e2,,BACTOPOUMON,,BACTOPOUMON,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
ba1fb510-df35-4c5a-8e12-a5536a00b322,,BACTOX,,BACTOX,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
bf42a473-fa4a-4ef3-b2d3-6cd2d38874b1,,BACTROBAN,,BACTROBAN,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
4c1d24c3-4662-42bd-b90c-477d6ec8a464,,GAUZE BANDAGE,,GAUZE BANDAGE,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
6e41eb6a-63f7-4a9c-8c10-3074d8b1a660,,ADHESIVE ELASTIC BANDAGE,,ADHESIVE ELASTIC BANDAGE,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
b81282ca-9dc2-4401-821c-027c448a2d4d,,BARIUM SULPHATE ACQUEOUS SUSPENSION,,BARIUM SULPHATE ACQUEOUS SUSPENSION,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
946bcd40-c2db-439d-bcab-a5487552e4a1,,BECLO-ASMA,,BECLO-ASMA,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
a793cdb9-75ea-4b56-a747-93393d803196,,BECOZYME,,BECOZYME,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
6c3a054e-3496-422f-8e6e-633b8a67efae,,BENERVA,,BENERVA,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
6a1bc977-7d4d-4930-95eb-b15dae7b8abc,,BENZAC,,BENZAC,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
22bcc198-2808-4578-9658-83f958622499,,BENZAMYCINE,,BENZAMYCINE,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
ad76d6ac-8b45-4474-a60e-9bab446d1376,,BENZHEXOL,,BENZHEXOL,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
4a51b87e-3208-4631-a1c5-9dace113cf2c,,BEPANTHOL,,BEPANTHOL,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
232224e2-dbdc-4b65-916f-062acca4bc11,,BEROTEC,,BEROTEC,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
a572584f-2c3e-4727-9305-4c204d228df0,,BETADERME,,BETADERME,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
6475d4dc-d9b0-44b2-a915-a97a4e6e70fd,,BETAHISTIDINE,,BETAHISTIDINE,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
7cb0f1e9-381f-47cc-b799-181d8f60d1a7,,BETAINE CITRATE,,BETAINE CITRATE,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
e6f45530-c229-4a2e-b0f2-d5ee66b40a11,,BETAMETHAS,,BETAMETHAS,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
6cc951cf-1c3f-4270-be67-a1e5b852944f,,BETAMETHAS + SALICYL.AC,,BETAMETHAS + SALICYL.AC,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
6ba0d0a0-78f9-4375-a307-dbbae0ee784c,,BETAPYN,,BETAPYN,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
0731db22-f2ee-4970-a6cb-07b115f6e31e,,BETASERC,,BETASERC,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
80750c54-f013-4721-b9e9-04f04c5f6e20,,BETNEVAL,,BETNEVAL,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
de79c4a7-ee17-491f-b891-b2647843689d,,BETOPTIC,,BETOPTIC,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
dede3eb3-d764-4b5a-87d8-9c50bb457703,,SODIUM  BICARBONATE,,SODIUM  BICARBONATE,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
f0d55a6e-2f31-4e27-8a65-8dccc48c27eb,,BICLAR,,BICLAR,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
689ab351-5834-4f2f-b018-547918aca563,,BILTRICIDE,,BILTRICIDE,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
ee9d39f4-a875-4bf5-b56b-97d068368629,,BIPROFENID,,BIPROFENID,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
ad546053-8682-491b-b6bb-f4efcac71568,,BISOLVON,,BISOLVON,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
5e3d0a08-5756-49f9-a4cc-9ee62fd3b3ae,,BISOPROLOL,,BISOPROLOL,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
3afce38f-644f-49a4-9859-63e95be782a7,,METHYLENE BLUE,,METHYLENE BLUE,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
adffe2c0-d082-4a1e-bf17-48b6a927f900,,BRAMESTON,,BRAMESTON,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
93efdaaf-3bdd-4cc5-be04-5a38deb2ad38,,BRICANYL,,BRICANYL,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
7b8100ac-2419-4bf0-82b9-1db23222524b,,BROMHEXINE,,BROMHEXINE,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
9985c1e2-7012-4420-96f3-aab50ed639a0,,BRONCAL,,BRONCAL,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
9eacd25f-b89d-4549-839d-7ac7dc94a9d1,,BRONCHALENE,,BRONCHALENE,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
021c491b-9dbc-4c8f-9387-ba474ee48cf0,,BRONCATHIOL,,BRONCATHIOL,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
6e3d8e19-04be-44b4-9eda-978674073885,,BRONCHOCOD WITHOUT SUGAR,,BRONCHOCOD WITHOUT SUGAR,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
7e3ef5ef-5532-4a8f-b404-8dabecae1230,,BRONQUIDIAZINE,,BRONQUIDIAZINE,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
863f46c6-9022-483c-ad33-88573bb8400f,,BUMEFAN,,BUMEFAN,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
80e139df-43a0-4a55-8e2f-e44ecc8aa9cc,,BISULFAN,,BISULFAN,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
1bee7f3f-eb6d-4904-a1a2-1778af5483d1,,BUTO ASTHMA,,BUTO ASTHMA,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
8da6bf45-32e9-4f65-9240-2a53c3fd6aa6,,BUTYLSCOPOLAMINE,,BUTYLSCOPOLAMINE,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
71e53709-05d0-43cd-96d6-c7b4c72c1443,,CADISTIN,,CADISTIN,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
ca2b8240-9eec-440c-b657-6ff056f63182,,CAFEINE,,CAFEINE,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
a9b04674-95a7-477b-b246-03b261669c9d,,CAFERGOT,,CAFERGOT,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
f57dff3e-7015-47d5-a2fc-4d7702dbfd1c,,CALCIPARINE,,CALCIPARINE,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
05b76a25-8690-4e9b-a929-0f17721c6d17,,CAMPHRE,,CAMPHRE,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
baf566b3-f842-4651-a773-fe25b998b002,,CANDIBIOTIC,,CANDIBIOTIC,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
690f78b9-14c1-4f85-9909-eff07c157685,,CANDIDERM,,CANDIDERM,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
cc4e9d4e-41d8-4ef9-9b9e-c6bf08275c84,,CANESTENE,,CANESTENE,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
db1feb61-c9a1-4272-9a5e-83839fb8dfbb,,FUCIDINE,,FUCIDINEFUCIDINE,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
390d1bb0-f3cd-4501-890e-65a9e2b58841,,FUNGIZONE,,FUNGIZONE,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
824f9cd6-6099-419a-9b42-4c3625e5fefb,,FURADANTINE,,FURADANTINE,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
743f61b5-4d09-48be-89c3-a05efa326ae4,,CAPTOPRIL+HYDROCHLOROTHIAZIDE,,CAPTOPRIL+HYDROCHLOROTHIAZIDE,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
6f660722-958e-4c04-aec6-42bc70e9a7b8,,OFLOCET,,OFLOCET,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
dad0a7c9-b3d6-4d00-8573-21df4c63339e,,GAMALATE,,GAMALATE,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
7063c035-2b0a-4267-b892-7ec70e1744c9,,GARDENAL,,GARDENAL,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
706314c9-230b-4a1c-bdbf-0e6e3ce1f365,,GAVISCON,,GAVISCON,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
c6f7e48d-e9b7-4fa3-b956-3358cff8f378,,CARBOBEL SIMPLEX,,CARBOBEL SIMPLEX,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
184c77b0-c97b-4d05-820e-546d17d40b92,,GENTALLINE,,GENTALLINE,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
c4867e15-fb82-4e3d-98bd-b918075f9cf7,,CARBOCYSTEINE SYRUP,,CARBOCYSTEINE SYRUP,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
